CarID,Marca,Modelo,Año,Clase,Tracción,Potencia_hp,Torque_Nm,Peso_kg,0_100_kmh_s,VelMax_kmh,PP,Precio_CR
GT-CAR-00854,Peugeot,208 GTi,1995,N400,MR,586.8,708.6,1057,4.35,304,723,274864
GT-CAR-00855,Lamborghini,Gallardo,2015,Gr.B,RR,483.3,435.8,1444,5.68,287,561,215398
GT-CAR-00856,Porsche,911 GT3,1996,N700,MR,430.8,587.6,1523,5.46,267,446,279213
GT-CAR-00857,Peugeot,508 PSE,2014,Gr.3,MR,268.2,274.9,1536,7.09,212,407,94585
GT-CAR-00858,Toyota,Chaser,2018,Gr.B,AWD,457.6,581.6,1447,5.62,290,482,117137
GT-CAR-00859,Mitsubishi,Lancer Evo,2015,Gr.3,MR,392.6,394.5,1606,6.16,262,477,179435
GT-CAR-00860,McLaren,650S,2008,N500,RWD,334.9,416.8,1538,7.17,258,378,197128
GT-CAR-00861,Pagani,Zonda,2005,N400,AWD,438.4,551.8,1512,6.35,305,497,303468
GT-CAR-00862,Mazda,RX-8,2007,N400,RWD,273.1,318.6,1170,5.82,249,400,127074
GT-CAR-00863,Mercedes-Benz,A45 AMG,1993,Gr.4,FWD,173.4,216.8,1444,7.65,198,327,186350
GT-CAR-00864,Citroën,C4 VTS,2021,N200,AWD,510.2,580.7,1303,5.43,304,568,283331
GT-CAR-00865,Honda,NSX,2011,N600,MR,435.1,561.7,1707,5.9,293,527,355686
GT-CAR-00866,Mazda,Mazda3 MPS,1989,N100,FWD,200.1,221.3,1557,7.09,228,291,138292
GT-CAR-00867,Mercedes-Benz,A45 AMG,2024,N300,FWD,176.9,226.7,1181,7.23,201,348,237542
GT-CAR-00868,Chevrolet,Camaro ZL1,2011,Gr.B,RWD,301.7,374.9,1336,6.26,237,393,137886
GT-CAR-00869,Audi,RS5,1992,N400,RR,379.2,335.7,1247,6.41,270,484,255328
GT-CAR-00870,Subaru,BRZ,2013,N500,FWD,218.3,336.2,1583,7.29,196,260,70902
GT-CAR-00871,Nissan,370Z,1997,N300,FWD,233.4,298.9,1434,7.19,220,273,123792
GT-CAR-00872,Honda,Civic Type R,1987,Gr.4,AWD,387.8,322.9,1527,5.91,279,508,260214
GT-CAR-00873,McLaren,720S,2019,N300,AWD,326.2,377.1,1350,6.62,269,472,191312
GT-CAR-00874,Alfa Romeo,Giulia QV,2008,Gr.B,FWD,300.1,388.3,1584,8.16,239,389,66115
GT-CAR-00875,Mazda,RX-7,2005,N300,MR,419.3,477.8,1319,7.16,285,516,137429
GT-CAR-00876,Mercedes-Benz,A45 AMG,1988,N400,MR,451.7,590.3,1597,5.21,273,489,314662
GT-CAR-00877,Porsche,911 Turbo,2009,N600,RR,377.0,456.7,1632,5.97,265,456,289770
GT-CAR-00878,McLaren,650S,1991,N700,FWD,228.1,280.0,1465,8.83,218,329,270340
GT-CAR-00879,McLaren,720S,2015,N500,RWD,323.4,512.2,1386,6.77,248,439,171743
GT-CAR-00880,Citroën,DS3 Racing,2001,Gr.3,FWD,274.5,301.6,1381,6.36,214,355,76339
GT-CAR-00881,Nissan,Fairlady Z,2020,Gr.4,AWD,394.0,505.6,1278,5.09,262,463,276583
GT-CAR-00882,Ford,GT,1986,N400,AWD,518.2,573.9,1334,5.11,299,640,291307
GT-CAR-00883,Peugeot,208 GTi,2023,Gr.4,RR,583.8,677.4,1307,5.43,314,703,363886
GT-CAR-00884,Audi,R8,2008,Gr.4,MR,348.6,426.5,1185,5.23,278,511,189744
GT-CAR-00885,Mercedes-Benz,A45 AMG,2007,Gr.B,RR,397.9,457.9,1469,5.51,272,463,276746
GT-CAR-00886,Honda,Civic Type R,2005,N100,MR,373.2,507.9,1436,5.96,268,524,193632
GT-CAR-00887,Bugatti,Chiron,2011,N600,RWD,294.1,303.7,1210,6.29,232,435,221505
GT-CAR-00888,Mercedes-Benz,E63 AMG,2010,Gr.B,RWD,557.4,607.0,1678,4.75,300,609,379040
GT-CAR-00889,Toyota,GR Yaris,2007,Gr.3,RR,468.7,632.9,1318,6.1,297,576,197282
GT-CAR-00890,Honda,Integra Type R,2020,Gr.B,RWD,227.6,263.2,1301,7.46,220,386,117013
GT-CAR-00891,Chevrolet,Corvette,1985,N700,FWD,207.8,230.1,1594,6.86,217,301,170159
GT-CAR-00892,Mercedes-Benz,A45 AMG,1985,N500,MR,414.9,340.3,1410,5.58,278,517,215881
GT-CAR-00893,Alfa Romeo,Giulia QV,2014,Gr.4,MR,528.2,612.6,1462,5.94,293,627,228284
GT-CAR-00894,Porsche,911 Turbo,2006,N600,RWD,411.4,540.5,1225,6.58,278,500,224281
GT-CAR-00895,Lamborghini,Huracan,1986,N500,RWD,205.5,256.3,1039,7.87,239,328,162119
GT-CAR-00896,Mercedes-Benz,E63 AMG,1987,N700,MR,471.2,557.1,1468,5.45,277,532,298850
GT-CAR-00897,Renault,Megane RS,2011,Gr.3,AWD,212.5,250.4,1575,7.03,218,388,108753
GT-CAR-00898,Chevrolet,Corvette C7,2006,N200,RWD,400.3,511.8,1318,6.4,257,530,216197
GT-CAR-00899,Audi,R8,2005,N300,RWD,331.0,379.6,1482,5.93,243,403,161534
GT-CAR-00900,BMW,M5,2019,N600,RR,495.2,618.1,1407,4.45,291,609,318894
GT-CAR-00901,Subaru,Impreza WRX,2014,N700,RWD,372.1,483.1,1260,7.26,272,465,230088
GT-CAR-00902,Subaru,Legacy B4,1998,N400,FWD,228.0,242.5,1200,8.14,217,411,122068
GT-CAR-00903,BMW,M3,1999,Gr.3,AWD,228.9,274.9,1867,7.62,226,349,112437
GT-CAR-00904,Mazda,RX-8,2024,Gr.B,RR,394.6,440.0,1372,6.26,274,567,154011
GT-CAR-00905,Citroën,C4 VTS,1988,N700,RR,394.3,559.7,1560,6.54,246,515,173435
GT-CAR-00906,Subaru,BRZ,2005,Gr.B,AWD,402.6,417.8,1219,5.83,297,539,194017
GT-CAR-00907,Mercedes-Benz,A45 AMG,2013,N700,MR,470.3,540.5,1580,5.37,281,483,260266
GT-CAR-00908,Ferrari,488 GTB,1987,Gr.4,MR,509.2,574.2,1706,5.14,276,594,223844
GT-CAR-00909,Mitsubishi,Lancer Evo,1994,Gr.4,AWD,367.2,431.3,1664,5.35,259,474,169425
GT-CAR-00910,Audi,R8,2001,N400,RWD,181.8,204.0,1463,7.87,207,307,124821
GT-CAR-00911,Peugeot,508 PSE,2010,Gr.4,AWD,469.2,522.0,1435,5.14,295,575,212280
GT-CAR-00912,Lamborghini,Gallardo,1996,N300,AWD,470.2,556.3,1299,4.52,284,631,220233
GT-CAR-00913,Renault,R.S. 01,2008,N100,AWD,400.4,490.9,1242,6.06,252,559,166700
GT-CAR-00914,Mitsubishi,FTO,1985,N300,RWD,191.6,230.5,1355,8.15,200,313,167221
GT-CAR-00915,Aston Martin,Vantage,2017,N500,MR,439.9,555.2,1308,5.59,269,513,219586
GT-CAR-00916,BMW,M3,2011,N100,MR,440.9,678.7,1305,6.23,279,535,425720
GT-CAR-00917,Aston Martin,DB11,2000,N100,RWD,372.8,450.3,1630,6.2,254,445,104101
GT-CAR-00918,Honda,Civic Type R,2009,N300,RWD,381.6,438.7,1309,7.02,255,492,152325
GT-CAR-00919,Mitsubishi,Lancer Evo,2017,N400,FWD,102.0,120.0,1102,7.82,215,305,62389
GT-CAR-00920,Ferrari,458 Italia,2005,N100,FWD,250.3,314.1,1709,6.34,234,378,164066
GT-CAR-00921,Nissan,March,1999,Gr.3,RR,320.1,378.8,1493,7.02,265,483,168269
GT-CAR-00922,Porsche,Cayman GT4,2014,N300,RWD,316.2,365.0,1492,6.12,242,449,118981
GT-CAR-00923,Nissan,370Z,2024,N100,RR,280.2,321.8,1267,7.11,227,385,146413
GT-CAR-00924,Mercedes-Benz,A45 AMG,2000,N200,AWD,206.4,245.9,1435,7.27,220,323,75999
GT-CAR-00925,Porsche,Cayman GT4,2006,N100,AWD,369.1,515.9,1646,5.97,266,426,220359
GT-CAR-00926,Toyota,MR2,2022,N100,FWD,160.7,199.1,1246,8.64,199,341,71615
GT-CAR-00927,Peugeot,206 RC,2008,N500,MR,536.9,772.7,1085,6.17,309,680,394070
GT-CAR-00928,Mercedes-Benz,C63 AMG,2015,N600,FWD,187.7,264.4,1436,6.62,225,289,145566
GT-CAR-00929,Pagani,Zonda,2017,N100,RR,533.4,714.2,1508,4.84,313,641,450138
GT-CAR-00930,Ferrari,488 GTB,2009,N400,FWD,172.2,224.4,1353,8.17,212,323,82138
GT-CAR-00931,Porsche,911 GT3,2012,N400,MR,537.0,555.2,1297,5.07,316,608,243864
GT-CAR-00932,McLaren,650S,2022,Gr.B,FWD,272.8,355.9,1474,6.63,240,360,91436
GT-CAR-00933,Subaru,Impreza WRX,1994,Gr.4,AWD,387.3,437.7,1263,5.7,256,509,107779
GT-CAR-00934,Subaru,Impreza WRX,1992,Gr.B,RR,240.5,348.9,1149,6.71,234,357,83550
GT-CAR-00935,McLaren,720S,2011,N400,RWD,340.1,488.2,1522,7.3,263,461,167546
GT-CAR-00936,Subaru,Levorg,2016,N700,MR,440.5,425.9,1300,6.97,281,527,185586
GT-CAR-00937,Toyota,Supra,1993,Gr.3,FWD,103.0,153.8,1498,8.41,202,182,74521
GT-CAR-00938,Chevrolet,Corvette,2012,Gr.3,RR,398.8,530.4,1529,6.87,291,476,214821
GT-CAR-00939,Audi,TT RS,1987,N600,FWD,246.8,323.8,1513,6.73,225,352,112858
GT-CAR-00940,Citroën,DS3 Racing,1987,N600,MR,90.0,120.0,1385,8.8,196,229,75296
GT-CAR-00941,McLaren,650S,2018,N500,RWD,325.4,362.3,1440,6.79,262,466,400982
GT-CAR-00942,Audi,RS5,1993,N600,AWD,391.1,415.8,1235,6.77,256,469,321385
GT-CAR-00943,Mitsubishi,Lancer Evo,2014,Gr.B,RWD,201.0,205.1,1317,6.9,214,351,52223
GT-CAR-00944,Aston Martin,Vantage,1993,N600,MR,618.1,747.9,1377,4.58,303,731,373339
GT-CAR-00945,Chevrolet,Camaro ZL1,1991,Gr.3,AWD,352.8,447.8,1269,5.96,249,449,237936
GT-CAR-00946,Audi,RS6,2024,N400,MR,426.4,564.1,1411,6.53,292,580,419530
GT-CAR-00947,Nissan,Skyline GT-R,1995,Gr.3,AWD,381.3,497.7,1443,7.21,275,510,171042
GT-CAR-00948,Toyota,Celica,2016,N200,RWD,290.6,336.9,1193,7.13,260,451,80233
GT-CAR-00949,Ford,Mustang GT,1997,N300,AWD,438.8,442.2,1646,4.79,282,458,244754
GT-CAR-00950,Porsche,Cayman GT4,1994,Gr.4,RR,308.8,267.6,1547,6.73,258,428,294380
GT-CAR-00951,Ford,Mustang GT,1996,N400,AWD,257.6,266.4,1717,7.73,243,316,94734
GT-CAR-00952,Lamborghini,Diablo,2016,Gr.B,RR,440.6,575.5,1401,5.69,293,566,180958
GT-CAR-00953,Nissan,370Z,1988,N400,RWD,298.8,282.8,1475,6.09,249,400,202418
GT-CAR-00954,Renault,Megane RS,1997,Gr.4,FWD,252.7,293.4,1599,7.5,237,298,135229
GT-CAR-00955,Ford,Shelby GT350,2018,N200,RWD,379.8,434.6,1484,7.3,261,466,242898
GT-CAR-00956,Nissan,Silvia,1985,N200,RWD,347.1,427.6,1373,6.21,252,443,120460
GT-CAR-00957,Ferrari,F40,2010,N600,MR,396.7,429.5,1328,6.55,287,520,145958
GT-CAR-00958,Mazda,Mazda6 MPS,2015,N600,RR,482.9,551.9,1280,5.58,287,612,142490
GT-CAR-00959,Mercedes-Benz,AMG GT,2002,N400,RWD,186.5,200.0,1423,7.36,197,292,94014
GT-CAR-00960,Mazda,Mazda6 MPS,2012,N500,RWD,234.5,308.4,1436,7.77,223,345,90610
GT-CAR-00961,Porsche,911 GT3,2019,N600,MR,574.0,712.2,1326,4.52,311,678,366457
GT-CAR-00962,Aston Martin,DB11,2013,N300,FWD,199.7,258.5,1425,7.15,218,341,82497
GT-CAR-00963,Subaru,Impreza WRX,2023,N100,AWD,529.7,607.8,1402,5.26,285,613,162923
GT-CAR-00964,BMW,M5,1988,N300,RWD,406.2,550.4,1293,5.79,258,524,212997
GT-CAR-00965,Renault,R.S. 01,2001,N100,FWD,138.0,188.9,1552,7.05,221,205,74181
GT-CAR-00966,Renault,Megane RS,1994,N500,AWD,597.9,640.9,1337,5.26,311,681,311940
GT-CAR-00967,Peugeot,206 RC,2011,N100,AWD,452.7,464.1,1430,6.07,297,597,214908
GT-CAR-00968,BMW,M3,2016,Gr.4,AWD,409.4,516.5,1831,6.62,250,504,122255
GT-CAR-00969,Porsche,959,1998,Gr.4,AWD,300.5,338.7,1417,6.78,254,460,195659
GT-CAR-00970,Ferrari,488 GTB,2011,N300,MR,394.7,394.0,1353,5.96,261,492,159460
GT-CAR-00971,Chevrolet,Corvette Z06,2019,N300,RR,518.1,654.4,1488,5.27,298,579,207665
GT-CAR-00972,Toyota,Celica,1992,Gr.4,MR,138.4,158.5,1434,8.4,212,254,108227
GT-CAR-00973,Honda,NSX,1999,N200,RR,296.2,374.1,1488,6.32,242,437,129719
GT-CAR-00974,Chevrolet,Camaro ZL1,2022,N700,RR,451.7,481.6,1473,6.16,296,520,261448
GT-CAR-00975,Ferrari,458 Italia,1999,N600,RR,412.6,550.0,1136,6.73,266,515,142363
GT-CAR-00976,Citroën,DS3 Racing,1993,Gr.4,RR,291.2,423.5,1340,6.66,246,433,108661
GT-CAR-00977,Porsche,911 Turbo,1995,N600,FWD,187.1,269.0,1430,7.69,209,284,155391
GT-CAR-00978,Bugatti,Veyron,2006,N700,AWD,450.3,692.2,1413,5.94,265,571,293728
GT-CAR-00979,Mazda,RX-8,1989,Gr.B,MR,394.9,543.0,1466,7.03,280,525,182077
GT-CAR-00980,Aston Martin,Vantage,2021,Gr.B,RWD,390.2,501.3,1402,6.18,263,457,151335
GT-CAR-00981,Pagani,Zonda,1989,Gr.4,RWD,401.5,536.4,1758,5.46,276,541,221570
GT-CAR-00982,Audi,TT RS,1988,N100,RR,321.0,433.2,1526,6.94,256,444,249578
GT-CAR-00983,Toyota,MR2,1999,Gr.B,RR,363.9,420.1,1365,7.49,258,478,211835
GT-CAR-00984,Audi,RS6,1988,N600,RWD,433.4,535.7,1400,5.31,274,526,100975
GT-CAR-00985,Mazda,RX-7,2021,Gr.B,FWD,292.5,373.4,1305,7.23,245,378,115567
GT-CAR-00986,Toyota,86,1994,Gr.B,MR,409.6,541.2,1263,6.34,293,562,347448
GT-CAR-00987,Chevrolet,Corvette C7,2010,N300,FWD,283.8,339.3,1434,6.69,250,379,120972
GT-CAR-00988,Alfa Romeo,Giulia QV,1989,Gr.4,RR,375.5,390.3,1576,6.4,284,462,253622
GT-CAR-00989,Chevrolet,Camaro ZL1,2012,Gr.4,FWD,236.0,292.0,1672,7.83,235,286,119223
GT-CAR-00990,Peugeot,206 RC,2019,Gr.4,AWD,398.7,555.4,1393,5.5,265,550,207617
GT-CAR-00991,Mazda,Miata MX-5,2008,Gr.3,RWD,388.1,394.1,1395,5.65,275,461,263167
GT-CAR-00992,Aston Martin,DB11,1989,N600,FWD,261.9,346.1,1084,7.04,222,467,182561
GT-CAR-00993,BMW,1M Coupe,1998,Gr.B,MR,500.3,604.1,1258,4.55,302,600,245768
GT-CAR-00994,Lamborghini,Diablo,1994,Gr.3,RWD,295.7,346.1,1382,7.01,238,425,117425
GT-CAR-00995,Subaru,Legacy B4,2016,N600,RWD,424.5,629.6,1485,5.75,275,474,174437
GT-CAR-00996,Mercedes-Benz,E63 AMG,1992,Gr.4,FWD,147.9,189.2,1723,7.39,213,236,70716
GT-CAR-00997,Ford,Mustang GT,1987,N400,RR,466.5,588.2,1615,4.85,285,538,207838
GT-CAR-00998,Porsche,959,2022,N300,AWD,393.7,442.1,1315,7.12,260,437,146536
GT-CAR-00999,Chevrolet,Corvette C7,1988,N400,RR,342.2,398.7,1467,7.05,280,466,214198
GT-CAR-01000,Chevrolet,Corvette Z06,2022,N700,RWD,250.9,381.3,1409,6.25,237,401,161281
GT-CAR-01001,BMW,1M Coupe,2018,N400,MR,474.4,438.1,1245,6.39,253,586,350817
GT-CAR-01002,Citroën,C4 VTS,2008,N300,RWD,261.5,289.3,1783,6.9,238,314,165619
GT-CAR-01003,Aston Martin,Vantage,2024,N300,RWD,227.3,327.0,1102,6.69,225,440,50592
GT-CAR-01004,McLaren,650S,1993,N700,FWD,201.7,284.1,1419,6.26,230,326,212729
GT-CAR-01005,Peugeot,206 RC,1991,Gr.3,RWD,253.4,314.9,1656,6.88,252,319,176413
GT-CAR-01006,Bugatti,Chiron,1999,N100,MR,292.9,334.8,1378,7.67,248,416,254514
GT-CAR-01007,BMW,M5,2020,N300,MR,291.3,285.8,1676,7.3,224,365,122618
GT-CAR-01008,BMW,1M Coupe,2001,N700,FWD,215.7,285.5,1339,7.85,210,337,179239
GT-CAR-01009,Audi,TT RS,2024,N500,RR,402.6,630.4,1257,5.81,251,550,86971
GT-CAR-01010,Mercedes-Benz,A45 AMG,1995,Gr.B,MR,272.9,280.9,1458,6.74,234,439,229308
GT-CAR-01011,Peugeot,208 GTi,1987,N400,AWD,383.6,447.9,1317,6.23,246,526,262050
GT-CAR-01012,Renault,Megane RS,1986,N600,RWD,340.6,392.4,1214,6.36,245,466,167576
GT-CAR-01013,Mazda,Mazda6 MPS,1995,N600,MR,368.4,500.9,1484,7.34,284,435,180606
GT-CAR-01014,Mazda,Mazda3 MPS,1987,N400,AWD,432.7,526.1,1467,6.42,281,550,217418
GT-CAR-01015,Mitsubishi,3000GT,2015,N100,RWD,504.2,518.7,1282,6.06,300,567,227214
GT-CAR-01016,Lamborghini,Diablo,2017,Gr.B,AWD,553.0,646.4,1508,5.4,330,538,233189
GT-CAR-01017,BMW,M3,1998,Gr.3,RR,598.2,811.3,1391,4.55,300,703,171291
GT-CAR-01018,McLaren,MP4-12C,1995,N100,RWD,218.2,240.2,1495,7.92,223,349,180833
GT-CAR-01019,Audi,RS6,1994,N300,MR,460.2,607.7,1627,5.83,286,488,192716
GT-CAR-01020,Mercedes-Benz,A45 AMG,1998,Gr.B,MR,289.9,306.5,1174,7.46,259,421,111662
GT-CAR-01021,Ferrari,Enzo,1991,Gr.4,MR,494.0,488.8,1402,6.17,291,602,292461
GT-CAR-01022,Ferrari,F40,2001,N200,AWD,212.3,307.2,1606,7.77,224,300,116699
GT-CAR-01023,Citroën,C4 VTS,2016,Gr.3,AWD,314.1,439.2,1368,7.64,251,446,149165
GT-CAR-01024,Alfa Romeo,4C,1986,N300,FWD,277.3,376.4,1094,8.35,238,403,103884
GT-CAR-01025,Aston Martin,DB11,1994,Gr.3,FWD,257.4,356.1,1416,7.32,245,359,123422
GT-CAR-01026,Citroën,DS3 Racing,2005,N100,AWD,361.4,390.3,1337,7.03,253,491,262812
GT-CAR-01027,Mazda,Mazda6 MPS,1994,N500,AWD,460.6,669.5,1289,4.67,307,613,243138
GT-CAR-01028,Peugeot,206 RC,2010,N500,RWD,184.7,240.1,1211,7.58,212,375,83438
GT-CAR-01029,Mazda,RX-8,2021,Gr.B,FWD,239.2,285.4,1433,6.77,204,308,114378
GT-CAR-01030,Honda,Integra Type R,2014,Gr.B,FWD,215.7,234.9,1147,7.65,234,426,116151
GT-CAR-01031,Mitsubishi,3000GT,1994,N600,FWD,235.4,311.2,1209,7.69,226,472,149763
GT-CAR-01032,Chevrolet,Corvette C7,2017,Gr.3,RWD,466.7,625.8,1376,5.7,273,504,221286
GT-CAR-01033,Porsche,911 Turbo,2021,N100,MR,165.9,217.1,1382,6.88,215,274,139258
GT-CAR-01034,Subaru,Legacy B4,2000,Gr.4,RWD,327.9,373.4,1408,6.96,246,444,155145
GT-CAR-01035,Pagani,Zonda,2008,Gr.4,RR,444.5,530.9,1532,5.03,273,578,278670
GT-CAR-01036,Alfa Romeo,147 GTA,2010,Gr.B,FWD,259.4,294.8,1475,7.23,225,395,69782
GT-CAR-01037,Honda,Prelude,2018,N200,FWD,280.0,323.7,1146,7.5,240,436,121693
GT-CAR-01038,BMW,1M Coupe,1991,Gr.B,RWD,348.1,375.9,1332,7.48,264,494,180558
GT-CAR-01039,Peugeot,508 PSE,2024,Gr.4,FWD,241.0,334.9,1312,7.51,237,361,88573
GT-CAR-01040,Pagani,Huayra,2003,N100,RWD,305.1,414.1,1467,7.59,232,362,263459
GT-CAR-01041,Aston Martin,DB11,2005,Gr.4,MR,341.9,357.8,1406,5.51,273,455,135554
GT-CAR-01042,Aston Martin,Vantage,1990,N300,RR,274.5,339.0,1337,6.92,259,403,200724
GT-CAR-01043,McLaren,MP4-12C,2018,N400,RWD,311.5,380.0,1451,6.73,241,414,213272
GT-CAR-01044,Honda,Civic Type R,1996,N500,MR,365.0,434.4,1506,6.41,257,416,145225
GT-CAR-01045,Mitsubishi,FTO,2011,N400,AWD,587.8,771.4,1585,4.39,324,645,303938
GT-CAR-01046,Subaru,Legacy B4,2005,N200,RR,242.0,286.9,1344,6.29,225,403,158336
GT-CAR-01047,Honda,NSX,2007,N400,RR,313.3,364.1,1669,7.05,245,366,61834
GT-CAR-01048,Honda,Integra Type R,2009,N400,RR,461.4,607.4,1408,5.28,287,516,287146
GT-CAR-01049,Honda,Civic Type R,1993,N300,AWD,329.6,378.6,1358,6.67,252,379,159650
GT-CAR-01050,Alfa Romeo,147 GTA,2001,N500,RWD,398.0,458.3,1459,5.03,262,520,174797
GT-CAR-01051,Alfa Romeo,Giulia QV,2002,Gr.3,MR,368.5,474.9,1491,6.6,253,455,184124
GT-CAR-01052,Renault,R.S. 01,2007,Gr.B,RWD,257.1,252.1,1293,7.21,241,433,128373
GT-CAR-01053,Pagani,Huayra,2004,Gr.4,RWD,344.2,259.1,1457,6.79,260,468,280715
GT-CAR-01054,Mazda,RX-8,2008,N500,RWD,378.0,347.7,1365,5.95,262,523,146480
GT-CAR-01055,Chevrolet,Corvette,2013,N500,FWD,302.8,374.9,1493,6.52,249,395,109689
GT-CAR-01056,Chevrolet,Camaro ZL1,2020,N700,RR,376.1,556.2,1140,6.54,254,491,225144
GT-CAR-01057,Toyota,Celica,2024,N400,MR,491.9,671.5,1472,6.21,322,572,146678
GT-CAR-01058,Audi,R8,2012,N300,FWD,305.4,325.8,1305,6.31,262,457,259002
GT-CAR-01059,Ferrari,488 GTB,2015,N400,MR,237.6,245.6,1119,7.35,224,444,104781
GT-CAR-01060,Audi,TT RS,2000,N300,RWD,376.1,430.6,1337,5.61,263,470,238575
GT-CAR-01061,Lamborghini,Diablo,2001,N100,RWD,260.2,327.0,1206,7.03,233,376,176165
GT-CAR-01062,Bugatti,Chiron,2005,Gr.B,RR,212.3,246.4,1391,7.2,235,339,118948
GT-CAR-01063,Mercedes-Benz,E63 AMG,2001,N700,MR,231.5,286.0,1655,7.42,222,322,238219
GT-CAR-01064,Subaru,Levorg,1996,N100,FWD,243.4,215.5,1563,7.44,235,338,143504
GT-CAR-01065,Ferrari,458 Italia,2006,N700,RWD,192.8,223.5,1339,8.26,220,294,539086
GT-CAR-01066,Subaru,Legacy B4,2021,Gr.B,RWD,253.0,304.1,1269,6.09,233,393,164831
GT-CAR-01067,Porsche,959,2019,Gr.3,AWD,368.7,454.0,1475,6.13,267,483,154558
GT-CAR-01068,Porsche,959,2010,N500,RWD,223.1,310.9,1476,7.64,227,336,150404
GT-CAR-01069,Toyota,MR2,1985,Gr.4,AWD,188.0,237.3,1157,6.44,221,308,77975
GT-CAR-01070,Mazda,RX-7,2014,N200,RR,251.0,296.3,1781,8.55,244,270,104350
GT-CAR-01071,McLaren,MP4-12C,1997,N600,MR,119.0,157.0,1543,7.81,214,210,99073
GT-CAR-01072,Mercedes-Benz,AMG GT,1999,N200,RR,473.1,623.8,1552,4.78,277,551,213148
GT-CAR-01073,BMW,Z4 M,1987,N300,RWD,200.5,246.2,1833,8.18,200,206,124160
GT-CAR-01074,Alfa Romeo,147 GTA,1992,N300,FWD,149.3,200.2,1414,7.65,206,224,56248
GT-CAR-01075,Toyota,GR Yaris,1986,N700,AWD,418.5,523.3,1338,5.94,279,557,217026
GT-CAR-01076,Pagani,Zonda,1995,N100,RWD,313.1,362.6,1367,5.82,245,386,195269
GT-CAR-01077,Toyota,Chaser,2000,Gr.B,MR,344.0,481.6,1492,7.31,263,403,167629
GT-CAR-01078,Subaru,BRZ,1991,N600,RR,302.4,336.5,1167,6.08,242,429,93713
GT-CAR-01079,Mercedes-Benz,E63 AMG,2017,Gr.B,AWD,555.6,715.3,1658,5.51,309,582,225827
GT-CAR-01080,McLaren,720S,2018,Gr.3,RWD,230.0,309.4,1640,6.78,224,315,160831
GT-CAR-01081,Honda,Integra Type R,2010,Gr.3,RWD,364.9,341.7,1360,7.42,263,479,82900
GT-CAR-01082,Lamborghini,Gallardo,1990,N400,AWD,504.3,734.8,1432,6.53,312,645,183304
GT-CAR-01083,Mazda,Mazda3 MPS,2016,Gr.B,AWD,478.4,690.6,1300,5.94,300,610,291057
GT-CAR-01084,Honda,Civic Type R,2016,N500,FWD,285.5,379.5,1427,6.75,226,362,126655
GT-CAR-01085,BMW,Z4 M,2002,Gr.3,MR,407.0,447.3,1583,5.38,302,483,324812
GT-CAR-01086,Bugatti,Chiron,1987,N500,RWD,154.5,192.0,1463,7.54,212,263,304242
GT-CAR-01087,Toyota,GR Yaris,1999,N100,FWD,224.0,259.6,1392,7.45,235,355,143846
GT-CAR-01088,Honda,S2000,2014,N500,RWD,349.9,380.6,1404,6.28,258,459,264115
GT-CAR-01089,Mercedes-Benz,E63 AMG,2009,Gr.3,RWD,239.0,271.8,1371,7.26,225,362,133682
GT-CAR-01090,Mercedes-Benz,E63 AMG,2007,N200,FWD,212.8,250.0,1342,7.34,214,293,112477
GT-CAR-01091,Mitsubishi,3000GT,2010,N700,FWD,238.2,313.2,1357,6.58,227,390,196613
GT-CAR-01092,Audi,RS6,2010,N700,RWD,409.4,586.2,1669,6.92,279,464,184359
GT-CAR-01093,Ferrari,488 GTB,2014,N300,MR,272.2,431.4,1170,6.22,234,440,232560
GT-CAR-01094,Ferrari,458 Italia,2015,N400,RR,510.4,719.0,1417,4.95,299,553,241176
GT-CAR-01095,Renault,R.S. 01,2010,N700,RWD,331.8,353.5,1381,7.33,251,435,167966
GT-CAR-01096,Honda,Prelude,1992,N100,RWD,323.8,459.5,1432,6.48,249,425,111081
GT-CAR-01097,Audi,RS6,1985,Gr.4,RWD,374.5,477.9,1336,6.81,258,467,198554
GT-CAR-01098,Ford,GT,2012,Gr.4,AWD,557.5,864.4,1357,4.65,302,658,151647
GT-CAR-01099,Aston Martin,Vanquish,2012,Gr.4,MR,799.1,1127.0,1471,4.13,371,900,325210
GT-CAR-01100,Ferrari,F40,2003,N500,RR,633.2,720.5,1357,4.57,328,724,475832
GT-CAR-01101,Renault,Megane RS,2006,Gr.4,AWD,184.0,184.4,1652,7.72,221,280,78827
GT-CAR-01102,Renault,Megane RS,1985,N100,FWD,155.1,223.8,1379,8.08,205,284,90633
GT-CAR-01103,Bugatti,Chiron,2001,Gr.3,AWD,152.4,152.4,1335,8.11,194,322,272632
GT-CAR-01104,Ferrari,488 GTB,2017,N500,RWD,336.9,348.7,1314,6.75,240,446,157723
GT-CAR-01105,Peugeot,508 PSE,1993,Gr.3,RWD,332.6,453.4,1519,6.53,254,417,105138
GT-CAR-01106,Lamborghini,Diablo,2004,Gr.3,RR,100.9,133.6,1378,6.89,183,243,169987
GT-CAR-01107,McLaren,720S,2000,N200,RR,276.6,323.9,1587,6.62,250,389,247664
GT-CAR-01108,Nissan,Silvia,1992,N200,MR,440.9,720.4,1364,6.75,289,571,163557
GT-CAR-01109,Peugeot,508 PSE,1991,N300,FWD,293.2,393.0,1106,6.39,252,469,91035
