CarID	Juego	Plataforma	DebutAprox	País_Marca	Es_DLC
GT-CAR-00728	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00729	Gran Turismo 1	PS1	1998	JP	False
GT-CAR-00729	Gran Turismo 2	PS1	2001	JP	False
GT-CAR-00729	Gran Turismo 3	PS2	2000	JP	False
GT-CAR-00729	Gran Turismo 7	PS4/PS5	2001	JP	False
GT-CAR-00730	Gran Turismo 3	PS2	1997	US	False
GT-CAR-00730	Gran Turismo 5	PS2	1997	US	False
GT-CAR-00730	Gran Turismo 6	PS3	1997	US	False
GT-CAR-00731	Gran Turismo 7	PS4/PS5	2017	JP	False
GT-CAR-00732	Gran Turismo 1	PS1	1998	IT	False
GT-CAR-00732	Gran Turismo 3	PS2	1999	IT	False
GT-CAR-00732	Gran Turismo 6	PS3	1997	IT	False
GT-CAR-00732	Gran Turismo 7	PS4/PS5	1998	IT	True
GT-CAR-00733	Gran Turismo 6	PS3	2003	JP	False
GT-CAR-00733	Gran Turismo 7	PS4/PS5	1999	JP	False
GT-CAR-00734	Gran Turismo 2	PS1	2019	JP	False
GT-CAR-00734	Gran Turismo 6	PS3	2018	JP	False
GT-CAR-00734	Gran Turismo 7	PS4/PS5	2017	JP	True
GT-CAR-00735	Gran Turismo 4	PS2	2006	DE	False
GT-CAR-00736	Gran Turismo 1	PS1	2014	DE	False
GT-CAR-00736	Gran Turismo 4	PS2	2012	DE	False
GT-CAR-00736	Gran Turismo 5	PS2	2014	DE	False
GT-CAR-00736	Gran Turismo 7	PS4/PS5	2012	DE	False
GT-CAR-00737	Gran Turismo 2	PS1	2018	UK	False
GT-CAR-00737	Gran Turismo 4	PS2	2014	UK	True
GT-CAR-00737	Gran Turismo 5	PS2	2016	UK	False
GT-CAR-00737	Gran Turismo 7	PS4/PS5	2016	UK	True
GT-CAR-00738	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-00738	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-00738	Gran Turismo 5	PS2	1997	FR	False
GT-CAR-00738	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-00739	Gran Turismo 2	PS1	2017	US	False
GT-CAR-00739	Gran Turismo 4	PS2	2021	US	True
GT-CAR-00740	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-00740	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-00741	Gran Turismo 1	PS1	2008	DE	False
GT-CAR-00741	Gran Turismo 7	PS4/PS5	2006	DE	False
GT-CAR-00742	Gran Turismo 7	PS4/PS5	2006	DE	False
GT-CAR-00743	Gran Turismo 2	PS1	2003	JP	False
GT-CAR-00743	Gran Turismo 5	PS2	2003	JP	False
GT-CAR-00743	Gran Turismo 6	PS3	2003	JP	False
GT-CAR-00744	Gran Turismo 1	PS1	1997	IT	True
GT-CAR-00744	Gran Turismo 3	PS2	2000	IT	False
GT-CAR-00744	Gran Turismo 4	PS2	1998	IT	False
GT-CAR-00744	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00745	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-00745	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-00745	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-00745	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00746	Gran Turismo 1	PS1	2022	JP	True
GT-CAR-00746	Gran Turismo 5	PS2	2020	JP	False
GT-CAR-00747	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-00747	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-00747	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-00748	Gran Turismo 1	PS1	2023	DE	False
GT-CAR-00748	Gran Turismo 4	PS2	2022	DE	False
GT-CAR-00748	Gran Turismo 5	PS2	2025	DE	False
GT-CAR-00749	Gran Turismo 3	PS2	1997	IT	True
GT-CAR-00749	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-00749	Gran Turismo 6	PS3	1997	IT	True
GT-CAR-00749	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00750	Gran Turismo 4	PS2	2013	IT	False
GT-CAR-00751	Gran Turismo 4	PS2	1999	FR	True
GT-CAR-00751	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-00751	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-00752	Gran Turismo 6	PS3	2016	UK	False
GT-CAR-00752	Gran Turismo 7	PS4/PS5	2013	UK	False
GT-CAR-00753	Gran Turismo 1	PS1	2003	DE	False
GT-CAR-00753	Gran Turismo 2	PS1	2004	DE	False
GT-CAR-00753	Gran Turismo 6	PS3	2001	DE	False
GT-CAR-00753	Gran Turismo 7	PS4/PS5	2001	DE	True
GT-CAR-00754	Gran Turismo 3	PS2	2023	FR	False
GT-CAR-00754	Gran Turismo 5	PS2	2021	FR	True
GT-CAR-00755	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-00755	Gran Turismo 4	PS2	1997	DE	True
GT-CAR-00756	Gran Turismo 2	PS1	2023	IT	False
GT-CAR-00756	Gran Turismo 4	PS2	2022	IT	False
GT-CAR-00756	Gran Turismo 5	PS2	2023	IT	False
GT-CAR-00756	Gran Turismo 7	PS4/PS5	2025	IT	False
GT-CAR-00757	Gran Turismo 1	PS1	2022	IT	False
GT-CAR-00757	Gran Turismo 2	PS1	2023	IT	False
GT-CAR-00758	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-00758	Gran Turismo 2	PS1	1997	DE	True
GT-CAR-00758	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-00758	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-00759	Gran Turismo 2	PS1	1997	IT	False
GT-CAR-00759	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-00759	Gran Turismo 4	PS2	1997	IT	True
GT-CAR-00759	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00760	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-00760	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-00760	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-00760	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-00761	Gran Turismo 2	PS1	2005	FR	False
GT-CAR-00761	Gran Turismo 3	PS2	2004	FR	False
GT-CAR-00761	Gran Turismo 5	PS2	2008	FR	True
GT-CAR-00761	Gran Turismo 7	PS4/PS5	2005	FR	False
GT-CAR-00762	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-00762	Gran Turismo 4	PS2	1999	UK	False
GT-CAR-00762	Gran Turismo 6	PS3	1997	UK	False
GT-CAR-00762	Gran Turismo 7	PS4/PS5	1998	UK	True
GT-CAR-00763	Gran Turismo 6	PS3	1998	DE	False
GT-CAR-00764	Gran Turismo 3	PS2	2013	JP	False
GT-CAR-00764	Gran Turismo 4	PS2	2014	JP	False
GT-CAR-00765	Gran Turismo 1	PS1	1997	JP	True
GT-CAR-00765	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-00765	Gran Turismo 5	PS2	1997	JP	True
GT-CAR-00765	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00766	Gran Turismo 1	PS1	2008	IT	True
GT-CAR-00766	Gran Turismo 2	PS1	2009	IT	True
GT-CAR-00766	Gran Turismo 4	PS2	2008	IT	False
GT-CAR-00767	Gran Turismo 1	PS1	2009	US	False
GT-CAR-00767	Gran Turismo 3	PS2	2007	US	False
GT-CAR-00768	Gran Turismo 1	PS1	2017	DE	False
GT-CAR-00769	Gran Turismo 1	PS1	1997	UK	True
GT-CAR-00769	Gran Turismo 2	PS1	1997	UK	False
GT-CAR-00769	Gran Turismo 4	PS2	1997	UK	False
GT-CAR-00769	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-00770	Gran Turismo 1	PS1	2015	DE	True
GT-CAR-00770	Gran Turismo 2	PS1	2015	DE	True
GT-CAR-00770	Gran Turismo 4	PS2	2015	DE	True
GT-CAR-00770	Gran Turismo 6	PS3	2015	DE	False
GT-CAR-00771	Gran Turismo 4	PS2	2015	IT	False
GT-CAR-00771	Gran Turismo 5	PS2	2015	IT	False
GT-CAR-00771	Gran Turismo 6	PS3	2013	IT	False
GT-CAR-00771	Gran Turismo 7	PS4/PS5	2014	IT	False
GT-CAR-00772	Gran Turismo 3	PS2	1997	JP	True
GT-CAR-00772	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-00773	Gran Turismo 2	PS1	2015	FR	False
GT-CAR-00773	Gran Turismo 6	PS3	2013	FR	False
GT-CAR-00774	Gran Turismo 3	PS2	2005	IT	False
GT-CAR-00774	Gran Turismo 6	PS3	2006	IT	False
GT-CAR-00774	Gran Turismo 7	PS4/PS5	2004	IT	False
GT-CAR-00775	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-00775	Gran Turismo 2	PS1	1997	DE	True
GT-CAR-00775	Gran Turismo 4	PS2	1999	DE	False
GT-CAR-00775	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-00776	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-00776	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-00776	Gran Turismo 7	PS4/PS5	1997	DE	False
GT-CAR-00777	Gran Turismo 1	PS1	2009	FR	False
GT-CAR-00777	Gran Turismo 4	PS2	2006	FR	False
GT-CAR-00777	Gran Turismo 5	PS2	2006	FR	True
GT-CAR-00777	Gran Turismo 7	PS4/PS5	2006	FR	False
GT-CAR-00778	Gran Turismo 7	PS4/PS5	2021	JP	True
GT-CAR-00779	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-00779	Gran Turismo 7	PS4/PS5	1997	FR	False
GT-CAR-00780	Gran Turismo 1	PS1	2020	US	False
GT-CAR-00780	Gran Turismo 2	PS1	2020	US	False
GT-CAR-00780	Gran Turismo 6	PS3	2019	US	False
GT-CAR-00781	Gran Turismo 7	PS4/PS5	2024	DE	True
GT-CAR-00782	Gran Turismo 4	PS2	2001	FR	True
GT-CAR-00782	Gran Turismo 5	PS2	2002	FR	False
GT-CAR-00782	Gran Turismo 6	PS3	2001	FR	False
GT-CAR-00783	Gran Turismo 2	PS1	2001	DE	False
GT-CAR-00783	Gran Turismo 5	PS2	1998	DE	False
GT-CAR-00784	Gran Turismo 1	PS1	2000	DE	False
GT-CAR-00784	Gran Turismo 2	PS1	1999	DE	True
GT-CAR-00784	Gran Turismo 3	PS2	1997	DE	True
GT-CAR-00784	Gran Turismo 7	PS4/PS5	1999	DE	False
GT-CAR-00785	Gran Turismo 1	PS1	2003	DE	False
GT-CAR-00785	Gran Turismo 2	PS1	2001	DE	True
GT-CAR-00785	Gran Turismo 4	PS2	2003	DE	False
GT-CAR-00786	Gran Turismo 1	PS1	2010	IT	False
GT-CAR-00786	Gran Turismo 3	PS2	2013	IT	False
GT-CAR-00786	Gran Turismo 4	PS2	2010	IT	True
GT-CAR-00786	Gran Turismo 6	PS3	2011	IT	False
GT-CAR-00787	Gran Turismo 1	PS1	2000	FR	False
GT-CAR-00787	Gran Turismo 5	PS2	2001	FR	False
GT-CAR-00788	Gran Turismo 2	PS1	2011	JP	False
GT-CAR-00788	Gran Turismo 3	PS2	2010	JP	True
GT-CAR-00788	Gran Turismo 5	PS2	2010	JP	False
GT-CAR-00788	Gran Turismo 6	PS3	2008	JP	False
GT-CAR-00789	Gran Turismo 6	PS3	2014	FR	False
GT-CAR-00790	Gran Turismo 3	PS2	2018	IT	False
GT-CAR-00791	Gran Turismo 2	PS1	2021	FR	False
GT-CAR-00791	Gran Turismo 4	PS2	2022	FR	False
GT-CAR-00792	Gran Turismo 1	PS1	1998	IT	True
GT-CAR-00792	Gran Turismo 4	PS2	1999	IT	False
GT-CAR-00792	Gran Turismo 5	PS2	1999	IT	False
GT-CAR-00792	Gran Turismo 6	PS3	1999	IT	False
GT-CAR-00793	Gran Turismo 3	PS2	2010	JP	True
GT-CAR-00793	Gran Turismo 4	PS2	2010	JP	False
GT-CAR-00793	Gran Turismo 5	PS2	2014	JP	False
GT-CAR-00793	Gran Turismo 6	PS3	2014	JP	False
GT-CAR-00794	Gran Turismo 3	PS2	2002	FR	False
GT-CAR-00794	Gran Turismo 4	PS2	2000	FR	False
GT-CAR-00794	Gran Turismo 6	PS3	2002	FR	False
GT-CAR-00795	Gran Turismo 2	PS1	2004	DE	False
GT-CAR-00795	Gran Turismo 4	PS2	2006	DE	False
GT-CAR-00795	Gran Turismo 6	PS3	2007	DE	False
GT-CAR-00796	Gran Turismo 1	PS1	2013	US	False
GT-CAR-00796	Gran Turismo 4	PS2	2014	US	False
GT-CAR-00796	Gran Turismo 6	PS3	2015	US	False
GT-CAR-00796	Gran Turismo 7	PS4/PS5	2013	US	True
GT-CAR-00797	Gran Turismo 2	PS1	2025	DE	True
GT-CAR-00798	Gran Turismo 3	PS2	2024	DE	False
GT-CAR-00798	Gran Turismo 7	PS4/PS5	2022	DE	False
GT-CAR-00799	Gran Turismo 4	PS2	1997	UK	False
GT-CAR-00799	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-00800	Gran Turismo 4	PS2	2014	US	False
GT-CAR-00801	Gran Turismo 6	PS3	2016	JP	False
GT-CAR-00802	Gran Turismo 7	PS4/PS5	2011	IT	False
GT-CAR-00803	Gran Turismo 2	PS1	2013	JP	True
GT-CAR-00803	Gran Turismo 7	PS4/PS5	2011	JP	False
GT-CAR-00804	Gran Turismo 3	PS2	2007	DE	False
GT-CAR-00804	Gran Turismo 5	PS2	2010	DE	False
GT-CAR-00804	Gran Turismo 6	PS3	2011	DE	True
GT-CAR-00805	Gran Turismo 7	PS4/PS5	1997	DE	True
GT-CAR-00806	Gran Turismo 4	PS2	2000	UK	False
GT-CAR-00806	Gran Turismo 6	PS3	2000	UK	False
GT-CAR-00807	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-00807	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00808	Gran Turismo 7	PS4/PS5	2008	DE	False
GT-CAR-00809	Gran Turismo 1	PS1	2006	UK	False
GT-CAR-00809	Gran Turismo 5	PS2	2006	UK	True
GT-CAR-00809	Gran Turismo 7	PS4/PS5	2008	UK	True
GT-CAR-00810	Gran Turismo 1	PS1	2009	UK	False
GT-CAR-00810	Gran Turismo 3	PS2	2008	UK	True
GT-CAR-00810	Gran Turismo 4	PS2	2009	UK	True
GT-CAR-00811	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00811	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-00812	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-00812	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-00813	Gran Turismo 1	PS1	2018	JP	False
GT-CAR-00813	Gran Turismo 5	PS2	2020	JP	True
GT-CAR-00814	Gran Turismo 2	PS1	2001	DE	False
GT-CAR-00815	Gran Turismo 1	PS1	1997	IT	True
GT-CAR-00815	Gran Turismo 5	PS2	1997	IT	False
GT-CAR-00815	Gran Turismo 6	PS3	1997	IT	False
GT-CAR-00815	Gran Turismo 7	PS4/PS5	1997	IT	True
GT-CAR-00816	Gran Turismo 3	PS2	2008	DE	False
GT-CAR-00816	Gran Turismo 5	PS2	2008	DE	True
GT-CAR-00817	Gran Turismo 1	PS1	2013	JP	False
GT-CAR-00817	Gran Turismo 3	PS2	2009	JP	False
GT-CAR-00817	Gran Turismo 4	PS2	2013	JP	False
GT-CAR-00817	Gran Turismo 7	PS4/PS5	2011	JP	False
GT-CAR-00818	Gran Turismo 2	PS1	1997	UK	True
GT-CAR-00818	Gran Turismo 3	PS2	1998	UK	False
GT-CAR-00818	Gran Turismo 6	PS3	1998	UK	True
GT-CAR-00819	Gran Turismo 4	PS2	2004	US	False
GT-CAR-00819	Gran Turismo 6	PS3	2006	US	False
GT-CAR-00819	Gran Turismo 7	PS4/PS5	2006	US	False
GT-CAR-00820	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-00820	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-00820	Gran Turismo 5	PS2	1997	DE	True
GT-CAR-00820	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-00821	Gran Turismo 1	PS1	2008	JP	False
GT-CAR-00822	Gran Turismo 1	PS1	1997	US	False
GT-CAR-00822	Gran Turismo 4	PS2	1997	US	False
GT-CAR-00822	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00823	Gran Turismo 2	PS1	2003	DE	True
GT-CAR-00824	Gran Turismo 3	PS2	2014	UK	False
GT-CAR-00824	Gran Turismo 5	PS2	2013	UK	False
GT-CAR-00824	Gran Turismo 6	PS3	2010	UK	False
GT-CAR-00824	Gran Turismo 7	PS4/PS5	2011	UK	False
GT-CAR-00825	Gran Turismo 5	PS2	2019	DE	False
GT-CAR-00825	Gran Turismo 6	PS3	2018	DE	False
GT-CAR-00825	Gran Turismo 7	PS4/PS5	2018	DE	False
GT-CAR-00826	Gran Turismo 6	PS3	2012	JP	False
GT-CAR-00826	Gran Turismo 7	PS4/PS5	2013	JP	False
GT-CAR-00827	Gran Turismo 3	PS2	2020	DE	False
GT-CAR-00828	Gran Turismo 2	PS1	2021	IT	False
GT-CAR-00828	Gran Turismo 3	PS2	2020	IT	True
GT-CAR-00828	Gran Turismo 5	PS2	2020	IT	False
GT-CAR-00829	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00830	Gran Turismo 1	PS1	1997	IT	False
GT-CAR-00830	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-00830	Gran Turismo 6	PS3	1997	IT	False
GT-CAR-00831	Gran Turismo 3	PS2	1998	JP	False
GT-CAR-00831	Gran Turismo 4	PS2	1997	JP	True
GT-CAR-00831	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00832	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00832	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00833	Gran Turismo 1	PS1	2022	FR	True
GT-CAR-00833	Gran Turismo 4	PS2	2025	FR	True
GT-CAR-00833	Gran Turismo 6	PS3	2023	FR	False
GT-CAR-00833	Gran Turismo 7	PS4/PS5	2024	FR	True
GT-CAR-00834	Gran Turismo 1	PS1	2022	US	False
GT-CAR-00834	Gran Turismo 4	PS2	2025	US	False
GT-CAR-00835	Gran Turismo 2	PS1	2005	DE	False
GT-CAR-00835	Gran Turismo 4	PS2	2003	DE	False
GT-CAR-00835	Gran Turismo 5	PS2	2007	DE	True
GT-CAR-00835	Gran Turismo 6	PS3	2005	DE	False
GT-CAR-00836	Gran Turismo 1	PS1	1997	DE	False
GT-CAR-00836	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-00837	Gran Turismo 2	PS1	2005	US	True
GT-CAR-00837	Gran Turismo 4	PS2	2008	US	False
GT-CAR-00837	Gran Turismo 6	PS3	2009	US	False
GT-CAR-00838	Gran Turismo 1	PS1	2007	JP	False
GT-CAR-00838	Gran Turismo 2	PS1	2003	JP	False
GT-CAR-00838	Gran Turismo 4	PS2	2005	JP	False
GT-CAR-00838	Gran Turismo 7	PS4/PS5	2003	JP	False
GT-CAR-00839	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-00839	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-00840	Gran Turismo 1	PS1	1997	FR	False
GT-CAR-00840	Gran Turismo 3	PS2	1997	FR	True
GT-CAR-00840	Gran Turismo 5	PS2	1997	FR	False
GT-CAR-00840	Gran Turismo 6	PS3	1997	FR	False
GT-CAR-00841	Gran Turismo 1	PS1	1998	JP	False
GT-CAR-00841	Gran Turismo 6	PS3	1999	JP	False
GT-CAR-00842	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-00843	Gran Turismo 2	PS1	1997	FR	False
GT-CAR-00843	Gran Turismo 4	PS2	1997	FR	False
GT-CAR-00844	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-00844	Gran Turismo 5	PS2	1997	JP	False
GT-CAR-00844	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00845	Gran Turismo 3	PS2	1997	JP	False
GT-CAR-00845	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00845	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00846	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-00846	Gran Turismo 2	PS1	1997	JP	True
GT-CAR-00846	Gran Turismo 6	PS3	1997	JP	False
GT-CAR-00847	Gran Turismo 3	PS2	2016	JP	True
GT-CAR-00847	Gran Turismo 5	PS2	2013	JP	False
GT-CAR-00847	Gran Turismo 7	PS4/PS5	2017	JP	False
GT-CAR-00848	Gran Turismo 1	PS1	2025	IT	False
GT-CAR-00848	Gran Turismo 2	PS1	2025	IT	False
GT-CAR-00848	Gran Turismo 5	PS2	2025	IT	False
GT-CAR-00848	Gran Turismo 6	PS3	2023	IT	False
GT-CAR-00849	Gran Turismo 2	PS1	2011	DE	False
GT-CAR-00850	Gran Turismo 2	PS1	1997	IT	True
GT-CAR-00850	Gran Turismo 3	PS2	1997	IT	False
GT-CAR-00850	Gran Turismo 4	PS2	1997	IT	False
GT-CAR-00850	Gran Turismo 7	PS4/PS5	1997	IT	False
GT-CAR-00851	Gran Turismo 2	PS1	1997	US	False
GT-CAR-00851	Gran Turismo 6	PS3	1998	US	False
GT-CAR-00851	Gran Turismo 7	PS4/PS5	1999	US	False
GT-CAR-00852	Gran Turismo 1	PS1	2005	UK	True
GT-CAR-00853	Gran Turismo 2	PS1	1997	US	False
GT-CAR-00853	Gran Turismo 4	PS2	1997	US	False
GT-CAR-00853	Gran Turismo 5	PS2	1997	US	True
GT-CAR-00853	Gran Turismo 7	PS4/PS5	1997	US	False
GT-CAR-00854	Gran Turismo 3	PS2	1997	FR	False
GT-CAR-00854	Gran Turismo 5	PS2	1997	FR	False
GT-CAR-00855	Gran Turismo 1	PS1	2016	IT	True
GT-CAR-00855	Gran Turismo 2	PS1	2014	IT	True
GT-CAR-00855	Gran Turismo 5	PS2	2013	IT	False
GT-CAR-00855	Gran Turismo 7	PS4/PS5	2015	IT	False
GT-CAR-00856	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-00856	Gran Turismo 3	PS2	1998	DE	True
GT-CAR-00856	Gran Turismo 6	PS3	1997	DE	False
GT-CAR-00857	Gran Turismo 3	PS2	2016	FR	False
GT-CAR-00857	Gran Turismo 6	PS3	2016	FR	False
GT-CAR-00858	Gran Turismo 2	PS1	2020	JP	False
GT-CAR-00858	Gran Turismo 6	PS3	2020	JP	False
GT-CAR-00859	Gran Turismo 1	PS1	2016	JP	True
GT-CAR-00859	Gran Turismo 2	PS1	2016	JP	False
GT-CAR-00860	Gran Turismo 4	PS2	2008	UK	False
GT-CAR-00861	Gran Turismo 3	PS2	2005	IT	True
GT-CAR-00861	Gran Turismo 5	PS2	2004	IT	False
GT-CAR-00862	Gran Turismo 1	PS1	2006	JP	False
GT-CAR-00862	Gran Turismo 4	PS2	2009	JP	False
GT-CAR-00862	Gran Turismo 6	PS3	2006	JP	True
GT-CAR-00862	Gran Turismo 7	PS4/PS5	2008	JP	True
GT-CAR-00863	Gran Turismo 2	PS1	1997	DE	True
GT-CAR-00863	Gran Turismo 3	PS2	1997	DE	False
GT-CAR-00863	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-00864	Gran Turismo 6	PS3	2020	FR	False
GT-CAR-00865	Gran Turismo 2	PS1	2010	JP	False
GT-CAR-00865	Gran Turismo 3	PS2	2013	JP	False
GT-CAR-00865	Gran Turismo 4	PS2	2009	JP	True
GT-CAR-00865	Gran Turismo 6	PS3	2011	JP	False
GT-CAR-00866	Gran Turismo 1	PS1	1997	JP	False
GT-CAR-00866	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00866	Gran Turismo 6	PS3	1997	JP	True
GT-CAR-00866	Gran Turismo 7	PS4/PS5	1997	JP	True
GT-CAR-00867	Gran Turismo 1	PS1	2025	DE	False
GT-CAR-00867	Gran Turismo 2	PS1	2025	DE	False
GT-CAR-00868	Gran Turismo 2	PS1	2013	US	False
GT-CAR-00868	Gran Turismo 5	PS2	2009	US	False
GT-CAR-00868	Gran Turismo 6	PS3	2013	US	False
GT-CAR-00869	Gran Turismo 2	PS1	1997	DE	False
GT-CAR-00869	Gran Turismo 4	PS2	1997	DE	False
GT-CAR-00869	Gran Turismo 5	PS2	1997	DE	False
GT-CAR-00870	Gran Turismo 1	PS1	2012	JP	False
GT-CAR-00870	Gran Turismo 2	PS1	2013	JP	False
GT-CAR-00870	Gran Turismo 5	PS2	2014	JP	False
GT-CAR-00870	Gran Turismo 7	PS4/PS5	2013	JP	False
GT-CAR-00871	Gran Turismo 4	PS2	1997	JP	False
GT-CAR-00871	Gran Turismo 5	PS2	1998	JP	False
GT-CAR-00871	Gran Turismo 6	PS3	1999	JP	True
GT-CAR-00871	Gran Turismo 7	PS4/PS5	1997	JP	False
GT-CAR-00872	Gran Turismo 2	PS1	1997	JP	False
GT-CAR-00873	Gran Turismo 1	PS1	2017	UK	False
GT-CAR-00873	Gran Turismo 3	PS2	2021	UK	False
GT-CAR-00873	Gran Turismo 6	PS3	2017	UK	False
GT-CAR-00874	Gran Turismo 6	PS3	2007	IT	False
GT-CAR-00875	Gran Turismo 2	PS1	2003	JP	False
GT-CAR-00876	Gran Turismo 1	PS1	1997	DE	True
GT-CAR-00876	Gran Turismo 3	PS2	1997	DE	True
GT-CAR-00877	Gran Turismo 1	PS1	2010	DE	False
GT-CAR-00877	Gran Turismo 2	PS1	2009	DE	True
GT-CAR-00877	Gran Turismo 5	PS2	2007	DE	False
GT-CAR-00877	Gran Turismo 7	PS4/PS5	2007	DE	False
GT-CAR-00878	Gran Turismo 1	PS1	1997	UK	False
GT-CAR-00878	Gran Turismo 2	PS1	1997	UK	False
GT-CAR-00878	Gran Turismo 3	PS2	1997	UK	False
GT-CAR-00878	Gran Turismo 7	PS4/PS5	1997	UK	False
GT-CAR-00879	Gran Turismo 7	PS4/PS5	2014	UK	False
GT-CAR-00880	Gran Turismo 2	PS1	2001	FR	False
GT-CAR-00880	Gran Turismo 4	PS2	2000	FR	True
GT-CAR-00880	Gran Turismo 6	PS3	2003	FR	False
GT-CAR-00881	Gran Turismo 4	PS2	2020	JP	False
GT-CAR-00882	Gran Turismo 1	PS1	1997	US	False
GT-CAR-00882	Gran Turismo 3	PS2	1997	US	False
GT-CAR-00882	Gran Turismo 5	PS2	1997	US	False
GT-CAR-00882	Gran Turismo 6	PS3	1997	US	False
GT-CAR-00883	Gran Turismo 3	PS2	2022	FR	True
GT-CAR-00883	Gran Turismo 7	PS4/PS5	2024	FR	False
GT-CAR-00884	Gran Turismo 6	PS3	2006	DE	False
GT-CAR-00885	Gran Turismo 5	PS2	2005	DE	False
GT-CAR-00886	Gran Turismo 5	PS2	2004	JP	False
GT-CAR-00886	Gran Turismo 6	PS3	2007	JP	False
GT-CAR-00886	Gran Turismo 7	PS4/PS5	2005	JP	False
GT-CAR-00887	Gran Turismo 3	PS2	2010	US	False
GT-CAR-00887	Gran Turismo 4	PS2	2010	US	False
GT-CAR-00887	Gran Turismo 5	PS2	2011	US	False
GT-CAR-00887	Gran Turismo 6	PS3	2010	US	False
GT-CAR-00888	Gran Turismo 2	PS1	2010	DE	False
GT-CAR-00889	Gran Turismo 2	PS1	2009	JP	False
GT-CAR-00889	Gran Turismo 5	PS2	2007	JP	False
GT-CAR-00890	Gran Turismo 3	PS2	2020	JP	False
GT-CAR-00890	Gran Turismo 5	PS2	2020	JP	False
GT-CAR-00890	Gran Turismo 6	PS3	2019	JP	False
GT-CAR-00891	Gran Turismo 4	PS2	1997	US	False
GT-CAR-00891	Gran Turismo 5	PS2	1997	US	False
GT-CAR-00891	Gran Turismo 6	PS3	1997	US	False
